Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Volume_Change,Volume_Change_Lag1,Volatility,Is_High_Volatility,Volume_MA50,Volume_vs_Avg
2018-09-19,26287.84,26464.41,26280.76,26405.76,26405.76,251330000,0.6050224483140187,3.427983539094659,5.5466272857577215,0.6954921956421685,0,256170800.0,-1.8896767313058318
2018-09-20,26519.39,26697.49,26519.39,26656.98,26656.98,260480000,0.9513833345451861,3.6406318386185577,3.427983539094659,0.6681176937522637,0,256633000.0,1.4990277945548702
2018-09-21,26726.25,26769.16,26680.37,26743.5,26743.5,657620000,0.32456789928940744,152.4646805896806,3.6406318386185577,0.3320059079776427,0,265122400.0,148.04392235435407
2018-09-24,26705.25,26709.94,26548.68,26562.05,26562.05,254850000,-0.6784826219455198,-61.24661658708676,152.4646805896806,0.6071067556909139,0,265109000.0,-3.8697290548415935
2018-09-25,26601.58,26634.85,26475.58,26492.21,26492.21,234110000,-0.26293151319269903,-8.138120463017462,-61.24661658708676,0.6011955967433324,0,265165800.0,-11.711842175725527
2018-09-26,26536.86,26606.09,26349.34,26385.28,26385.28,262620000,-0.4036280853881191,12.178035965998891,-8.138120463017462,0.9730804448541006,0,265409200.0,-1.0509055450979092
2018-09-27,26418.27,26557.01,26379.95,26439.93,26439.93,226350000,0.2071230625561027,-13.810829335161067,12.178035965998891,0.6696689439041543,0,264878800.0,-14.545822466728179
2018-09-28,26407.66,26515.76,26383.57,26458.31,26458.31,264030000,0.06951606906675512,16.646785950960897,-13.810829335161067,0.4996161886378937,0,264444200.0,-0.15663039688524083
2018-10-01,26598.36,26737.98,26596.05,26651.21,26651.21,238320000,0.7290715091024191,-9.737529826156122,16.646785950960897,0.5325461770778899,0,263729000.0,-9.634511183828854
2018-10-02,26648.91,26824.78,26627.66,26773.94,26773.94,258290000,0.4605044198743746,8.379489761664981,-9.737529826156122,0.7362382973891739,0,264318400.0,-2.2807341448798115
2018-10-03,26833.47,26951.81,26789.08,26828.39,26828.39,280130000,0.20336939576319768,8.45561190909443,8.379489761664981,0.6065589474433597,0,264422200.0,5.940424064242715
2018-10-04,26784.08,26793.82,26471.61,26627.48,26627.48,289600000,-0.7488708789457732,3.3805733052511444,8.45561190909443,1.2100656915337056,1,264740800.0,9.390014686062745
2018-10-05,26632.77,26676.16,26301.81,26447.05,26447.05,267100000,-0.6776082453164967,-7.7693370165745845,3.3805733052511444,1.4154697782928476,1,264132200.0,1.1236040134447824
2018-10-08,26399.45,26529.35,26223.09,26486.78,26486.78,273020000,0.15022469424756935,2.216398352676907,-7.7693370165745845,1.1562749416878852,1,262999000.0,3.8102806474549333
2018-10-09,26469.19,26539.94,26324.16,26430.57,26430.57,282560000,-0.21221907683757202,3.494249505530722,2.216398352676907,0.8164031271364894,0,262712600.0,7.55479562076581
2018-10-10,26441.73,26487.87,25567.1,25598.74,25598.74,438200000,-3.1472268664656022,55.08210645526614,3.494249505530722,3.5969348491371074,1,264502600.0,65.6694489959645
2018-10-11,25518.39,25683.64,24899.77,25052.83,25052.83,522880000,-2.1325658997278785,19.324509356458243,55.08210645526614,3.1288680759818313,1,268642600.0,94.63778268971488
2018-10-12,25407.63,25467.55,25000.83,25339.99,25339.99,397510000,1.1462178125185796,-23.976820685434518,19.324509356458243,1.841831823927308,1,270438800.0,46.98704475837047
2018-10-15,25332.46,25482.42,25243.88,25250.55,25250.55,287320000,-0.35295988672451317,-27.720057357047622,-23.976820685434518,0.9446922938312126,0,271404800.0,5.864008300516424
2018-10-16,25351.53,25817.68,25351.53,25798.42,25798.42,305800000,2.169734916665167,6.431852986217468,-27.720057357047622,1.8068936004608092,1,272741000.0,12.121023241830162
2018-10-17,25705.87,25810.09,25479.16,25706.68,25706.68,298210000,-0.35560317259738516,-2.4820143884892065,6.431852986217468,1.2873307638325926,1,273907000.0,8.872719572701683
2018-10-18,25645.56,25691.46,25236.01,25379.45,25379.45,328020000,-1.2729376177709417,9.996311324234597,-2.4820143884892065,1.7945621359012929,1,276112000.0,18.79961754650287
2018-10-19,25421.09,25608.71,25350.02,25444.34,25444.34,350810000,0.25567929959080526,6.94774708859216,9.996311324234597,1.0166897628313358,0,278828800.0,25.8155542038699
2018-10-22,25492.14,25561.34,25236.05,25317.41,25317.41,314940000,-0.49885357608018266,-10.224908069895388,6.94774708859216,1.2848470676897867,1,280438000.0,12.302897610166953
2018-10-23,25038.46,25307.7,24768.79,25191.43,25191.43,436430000,-0.4976022428834548,38.57560170191148,-10.224908069895388,2.1392592639639747,1,284766800.0,53.25873662238716
2018-10-24,25172.88,25306.23,24533.19,24583.42,24583.42,496400000,-2.4135588968153154,13.741035217560672,38.57560170191148,3.1445584056246076,1,290310600.0,70.98927837977669
2018-10-25,24736.54,25104.29,24645.56,24984.55,24984.55,439670000,1.6317095017698957,-11.428283642224013,13.741035217560672,1.8360546817933465,1,293187800.0,49.96190155252026
2018-10-26,24770.25,24916.16,24445.19,24688.31,24688.31,505310000,-1.1856927581245125,14.929378852321062,-11.428283642224013,1.9076639915814455,1,296445400.0,70.45634710472822
2018-10-29,24818.98,25040.58,24122.23,24442.92,24442.92,443850000,-0.9939521984291488,-12.162830737567043,14.929378852321062,3.7571206713436953,1,299639200.0,48.1281487869411
2018-10-30,24482.04,24906.68,24415.69,24874.64,24874.64,470050000,1.7662374217155774,5.902895122225971,-12.162830737567043,1.973857712111619,1,304068800.0,54.586725109580456
2018-10-31,25008.82,25336.55,25008.82,25115.76,25115.76,448930000,0.9693406618145994,-4.493139027763005,5.902895122225971,1.304877893402388,1,308215000.0,45.65481887643366
2018-11-01,25142.08,25396.47,25108.11,25380.74,25380.74,383970000,1.0550347670148286,-14.469961909429085,-4.493139027763005,1.13613708662553,1,311884800.0,23.112764713124847
2018-11-02,25443.6,25578.98,25078.72,25270.83,25270.83,429480000,-0.4330448994000924,11.85248847566216,-14.469961909429085,1.9795946551814814,1,316209000.0,35.82156105613692
2018-11-05,25261.47,25507.35,25261.47,25461.7,25461.7,334740000,0.7552977088603807,-22.059234423023188,11.85248847566216,0.965685716193331,0,318897200.0,4.967995956063584
2018-11-06,25452.83,25651.86,25444.9,25635.01,25635.01,265450000,0.6806693975657474,-20.699647487602313,-22.059234423023188,0.8073334084909628,0,319796000.0,-16.993958648638507
2018-11-07,25788.46,26200.14,25765.88,26180.3,26180.3,361780000,2.1271300459800857,36.28932002260312,-20.699647487602313,1.6587281276379509,1,322802200.0,12.074824768852258
2018-11-08,26139.59,26277.82,26081.9,26191.22,26191.22,295650000,0.04171075197763052,-18.27906462491017,36.28932002260312,0.7480369375691481,0,324416000.0,-8.867010258433616
2018-11-09,26149.11,26161.49,25882.91,25989.3,25989.3,324450000,-0.7709453778785513,9.74124809741248,-18.27906462491017,1.0719026676363033,1,326096200.0,-0.504820356692289
2018-11-12,25959.33,25966.71,25340.51,25387.18,25387.18,346910000,-2.316799605991693,6.9224842040376044,9.74124809741248,2.466599283575414,1,327565600.0,5.905504118869625
2018-11-13,25321.21,25511.03,25193.78,25286.49,25286.49,339690000,-0.396617505370811,-2.0812314433138246,6.9224842040376044,1.2546225276817777,1,329267400.0,3.1653908039484016
2018-11-14,25388.08,25501.29,24935.82,25080.5,25080.5,384240000,-0.8146247264843809,13.114898878389125,-2.0812314433138246,2.2546201232032903,1,331168000.0,16.02570296647019
2018-11-15,25061.48,25354.56,24787.79,25289.27,25289.27,392750000,0.832399673052775,2.2147616073287635,13.114898878389125,2.2411481232949804,1,333775400.0,17.66894744190255
2018-11-16,25242.35,25510.23,25147.8,25413.22,25413.22,354460000,0.49012881747871884,-9.74920432845321,2.2147616073287635,1.4261474933125369,1,335237600.0,5.733963016081729
2018-11-19,25392.61,25392.61,24900.98,25017.44,25017.44,358090000,-1.5573784038386385,1.0240929865146908,-9.74920432845321,1.9651491119794873,1,337356000.0,6.146029713418466
2018-11-20,24618.68,24707.26,24368.98,24465.64,24465.64,445920000,-2.2056613306557282,24.527353458627708,1.0240929865146908,1.3826738233702403,1,340955200.0,30.785510823709387
2018-11-21,24541.65,24669.79,24463.28,24464.69,24464.69,289370000,-0.0038829967252018704,-35.10719411553642,24.527353458627708,0.8441145176987815,0,341087200.0,-15.16245699047047
2018-11-23,24336.4,24408.8,24268.74,24285.95,24285.95,155940000,-0.7306039847633339,-46.11051594843971,-35.10719411553642,0.5767120495595094,0,338990000.0,-53.99864302781793
2018-11-26,24364.13,24673.29,24364.13,24640.24,24640.24,306280000,1.4588270172671836,96.4088752084135,-46.11051594843971,1.2546955711470336,1,340542800.0,-10.061231657224877
2018-11-27,24557.02,24750.73,24416.03,24748.73,24748.73,308250000,0.44029603607755874,0.6432022985503494,96.4088752084135,1.3523926278237337,1,342103200.0,-9.895610447373775
2018-11-28,24832.84,25368.93,24832.84,25366.43,25366.43,362160000,2.4958856474655455,17.489051094890517,0.6432022985503494,2.113383712252769,1,344486400.0,5.130420243005239
2018-11-29,25343.65,25479.04,25202.79,25338.84,25338.84,305110000,-0.10876579794634189,-15.752705986304393,17.489051094890517,1.0902235461449696,1,345562000.0,-11.706148245466805
2018-11-30,25307.14,25549.71,25250.97,25538.46,25538.46,482250000,0.7878024408378481,58.05774966405559,-15.752705986304393,1.169765130708735,1,349997400.0,37.78673784433827
2018-12-03,25779.57,25980.21,25670.51,25826.43,25826.43,388480000,1.127593441421304,-19.444271643338517,58.05774966405559,1.1991591559499348,1,344614600.0,12.728828087956806
2018-12-04,25752.56,25773.12,25008.11,25027.07,25027.07,418900000,-3.0951238711660944,7.830518945634268,-19.444271643338517,3.056730172569136,1,347895600.0,20.409686124228074
2018-12-06,24737.42,24951.01,24242.22,24947.67,24947.67,471690000,-0.31725647468920926,12.602052995941747,7.830518945634268,2.8411070051832388,1,352647200.0,33.75691058939359
2018-12-07,24918.82,25095.62,24284.78,24388.95,24388.95,398230000,-2.2395678634517635,-15.573787869151346,12.602052995941747,3.324620371110688,1,355359400.0,12.064011814517922
2018-12-10,24360.95,24500.81,23881.37,24423.26,24423.26,389690000,0.14067846299246067,-2.1444893654420816,-15.573787869151346,2.536270751734217,1,358626200.0,8.661888060604607
2018-12-11,24719.91,24791.26,24221.06,24370.24,24370.24,342960000,-0.21708813647316472,-11.99158305319613,-2.1444893654420816,2.3397389603056724,1,360204800.0,-4.787498667424754
2018-12-12,24509.09,24828.29,24509.09,24527.27,24527.27,344330000,0.6443514713027065,0.39946349428505723,-11.99158305319613,1.3014085954123744,1,362325000.0,-4.9665355688953285
2018-12-13,24575.86,24740.96,24473.29,24597.38,24597.38,299970000,0.28584510220663883,-12.882990154793372,0.39946349428505723,1.088205329185459,1,363158600.0,-17.399725629518343
2018-12-14,24408.04,24431.14,24033.79,24100.51,24100.51,416940000,-2.020011887444939,38.993899389939,-12.882990154793372,1.648720296790394,1,365894800.0,13.95078585429473
2018-12-17,23986.83,24088.08,23456.88,23592.98,23592.98,466740000,-2.105889045501519,11.944164628004028,38.993899389939,2.6753720810173225,1,369437600.0,26.337979675052026
2018-12-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000,0.3503584540825333,-12.570167545100052,11.944164628004028,1.7391293329346111,1,372257000.0,9.62050411409322
2018-12-19,23693.33,24057.34,23162.64,23323.66,23323.66,503550000,-1.4866757561780797,23.397946430759433,-12.570167545100052,3.8360188752537154,1,376867600.0,33.61456384151888
2018-12-20,23224.12,23282.2,22644.31,22859.6,22859.6,576700000,-1.9896534248912912,14.526859298977257,23.397946430759433,2.7904687746067274,1,382750400.0,50.67260543685911
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000,-1.812061453393754,56.14877752731056,14.526859298977257,3.8237284571383765,1,391996600.0,129.7239312789958
2018-12-24,22317.28,22339.87,21792.2,21792.2,21792.2,308420000,-2.910043363063286,-65.7505191502593,56.14877752731056,2.5131469057736173,1,387707400.0,-20.450318977662022
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000,4.9845816393021325,40.41890927955385,-65.7505191502593,5.0982037681748515,1,388418800.0,11.498207604781232
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000,1.138057866682396,-5.804932114159045,40.41890927955385,3.766268115660181,1,390831200.0,4.3775420181398
2018-12-28,23213.61,23381.88,22981.33,23062.4,23062.4,336510000,-0.3302674898719937,-17.50992793057803,-5.804932114159045,1.7368096989038402,1,391445400.0,-14.033987881834861
2018-12-31,23153.94,23333.18,23118.3,23327.46,23327.46,288830000,1.1493166366032925,-14.168969718581915,-17.50992793057803,0.9211461513598183,0,391257800.0,-26.179107483607993
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000,0.08050597879067922,11.335387598241176,-14.168969718581915,2.07690831585729,1,391128800.0,-17.784116127475144
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000,-2.8270933563605993,31.927729576763998,11.335387598241176,2.371395499117965,1,392597400.0,8.059808852529333
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000,3.2924832783954194,-6.651895153686594,31.927729576763998,2.6616982088630006,1,394219000.0,0.45685266311365
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000,0.4190215916248574,-15.61032271097419,-6.651895153686594,1.6410023224336958,1,392174400.0,-14.782810912695984
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000,1.0883353483756908,-5.020945541591859,-15.61032271097419,1.1905437531135146,1,388594800.0,-18.315942467578054
2019-01-09,23844.27,24084.71,23703.16,23879.12,23879.12,324570000,0.3853712777115659,2.252536072081157,-5.020945541591859,1.597839451370064,1,386292800.0,-15.978242410938023
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000,0.5142568067834974,4.1839972887204535,2.252536072081157,1.2979378316401307,1,382949600.0,-11.698562944053212
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000,-0.024873010159176534,-22.327369510572225,4.1839972887204535,0.8258060214327827,0,379325600.0,-30.758693850349143
2019-01-14,23880.53,23964.9,23765.24,23909.84,23909.84,277560000,-0.3588522229793001,5.6767561393489485,-22.327369510572225,0.8350536850100204,0,375475800.0,-26.077792496879958
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000,0.6514054464605401,5.047557284911375,5.6767561393489485,0.8776431410989679,0,372328600.0,-21.690141450321036
2019-01-16,24139.91,24288.61,24119.72,24207.16,24207.16,302830000,0.5882673144518735,3.861851356449564,5.047557284911375,0.6976861391423009,0,370705800.0,-18.309883470935713
2019-01-17,24147.09,24474.46,24088.9,24370.1,24370.1,288590000,0.6731066345659675,-4.702308225737218,3.861851356449564,1.5821026585857163,1,367888000.0,-21.554929761231676
2019-01-18,24534.19,24750.22,24459.03,24706.35,24706.35,372970000,1.379764547539808,29.238712360095633,-4.702308225737218,1.178603881188449,1,368652600.0,1.171129676014763
2019-01-22,24607.76,24607.76,24244.31,24404.48,24404.48,338480000,-1.2218316343773905,-9.247392551679756,29.238712360095633,1.4892757395363354,1,370113200.0,-8.546898624528929
2019-01-23,24577.25,24700.98,24307.17,24575.62,24575.62,318600000,0.7012646858281624,-5.8733160009454055,-9.247392551679756,1.602441769526064,1,369249600.0,-13.716900438077658
2019-01-24,24579.96,24626.3,24422.73,24553.24,24553.24,320170000,-0.09106586120715132,0.49278091650972744,-5.8733160009454055,0.8290962822014516,0,369740000.0,-13.406718234435008
2019-01-25,24687.21,24860.15,24676.75,24737.2,24737.2,376890000,0.7492290223204634,17.715588593559662,0.49278091650972744,0.7413935287744832,0,370788800.0,1.6454650194396379
2019-01-28,24596.98,24596.98,24323.94,24528.22,24528.22,347170000,-0.844800543311286,-7.885589959935258,17.715588593559662,1.1131667931876053,1,370794000.0,-6.371192629869955
2019-01-29,24519.62,24674.87,24504.04,24579.96,24579.96,330870000,0.2109407042174105,-4.695106143964056,-7.885589959935258,0.6949970626477753,0,370617600.0,-10.724693052893333
2019-01-30,24826.52,25109.62,24790.9,25014.86,25014.86,397330000,1.769327533486642,20.086438782603434,-4.695106143964056,1.2741226614900003,1,370879400.0,7.131860114096389
2019-01-31,24954.48,25049.62,24842.09,24999.67,24999.67,507350000,-0.06072390571045805,27.68982961266453,20.086438782603434,0.8301309577286374,0,373171400.0,35.956292470430476
2019-02-01,25025.31,25193.15,24982.49,25063.89,25063.89,372090000,0.2568833908607626,-26.660096580270032,27.68982961266453,0.8404920385462906,0,373524000.0,-0.3839110739872137
2019-02-04,25062.12,25239.91,24977.67,25239.37,25239.37,298540000,0.7001307458658568,-19.76672310462523,-26.660096580270032,1.0390116710520174,0,372333000.0,-19.819086677785748
2019-02-05,25287.93,25427.32,25287.65,25411.52,25411.52,310650000,0.6820693226494923,4.056407851544175,-19.76672310462523,0.5496326075732513,0,369627600.0,-15.955951341295943
2019-02-06,25371.57,25439.04,25312.06,25390.3,25390.3,247590000,-0.08350543375603703,-20.299372283920814,4.056407851544175,0.5001122475906136,0,368792000.0,-32.864595761296336
2019-02-07,25265.81,25314.26,25000.52,25169.53,25169.53,295460000,-0.8695052835137829,19.334383456520854,-20.299372283920814,1.2465071854738565,1,371582400.0,-20.486007948708014
2019-02-08,25042.36,25106.39,24883.04,25106.33,25106.33,248210000,-0.2510972592654537,-15.992012455154669,19.334383456520854,0.8896162840207968,0,370421000.0,-32.99245993072747
2019-02-11,25142.81,25196.75,25009.1,25053.11,25053.11,241700000,-0.2119784134120839,-2.6227790983441412,-15.992012455154669,0.7490088056931912,0,369090000.0,-34.51461703107643
2019-02-12,25152.03,25458.98,25152.03,25425.76,25425.76,278110000,1.487440082289182,15.064129085643362,-2.6227790983441412,1.2072402162216616,1,367409000.0,-24.305066016346906
2019-02-13,25480.86,25625.95,25480.86,25543.27,25543.27,263330000,0.46216907577198985,-5.314443925065627,15.064129085643362,0.5680165460412866,0,366573400.0,-28.164454922261132
2019-02-14,25460.65,25558.9,25308.09,25439.39,25439.39,313010000,-0.4066824646961842,18.8660615957164,-5.314443925065627,0.9859120049655331,0,363188600.0,-13.816127488583065
2019-02-15,25564.63,25883.72,25564.63,25883.25,25883.25,328530000,1.7447745405845039,4.958308041276638,18.8660615957164,1.2328049993721815,1,361989600.0,-9.243248977318686
2019-02-19,25849.85,25961.44,25820.01,25891.32,25891.32,280620000,0.031178464837289255,-14.583143091955076,4.958308041276638,0.5462448419006845,0,359224000.0,-21.881611473620914
2019-02-20,25872.26,25986.2,25846.48,25954.44,25954.44,287880000,0.24378826571993528,2.5871285011759726,-14.583143091955076,0.5383279315600767,0,355547800.0,-19.031983885148495
2019-02-21,25922.41,25938.88,25762.21,25850.63,25850.63,255710000,-0.39997010145469414,-11.174795053494513,2.5871285011759726,0.6834262840015964,0,352697400.0,-27.49875672460302
2019-02-22,25906.27,26052.9,25906.27,26031.81,26031.81,279760000,0.7008726673199073,9.40518556176919,-11.174795053494513,0.5632723963489324,0,350498800.0,-20.182323020792083
